*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
374.83,0.057,-75.859,6.895,0.001604,Pass,6.407,-70.632,3.065,0.009681,Pass
374.84,0.102,-75.364,6.977,0.001669,Pass,6.450,-70.156,3.164,0.009780,Pass
374.85,0.141,-74.926,7.057,0.001732,Pass,6.488,-69.730,3.259,0.009869,Pass
374.86,0.170,-74.586,7.132,0.001790,Pass,6.518,-69.394,3.347,0.009943,Pass
374.88,0.190,-74.363,7.204,0.001838,Pass,6.538,-69.166,3.426,0.009998,Pass
374.89,0.195,-74.303,7.275,0.001876,Pass,6.546,-69.092,3.502,0.010029,Pass
374.90,0.186,-74.389,7.331,0.001897,Pass,6.541,-69.157,3.560,0.010035,Pass
374.91,0.163,-74.633,7.378,0.001903,Pass,6.524,-69.372,3.604,0.010014,Pass
374.92,0.124,-75.057,7.423,0.001897,Pass,6.492,-69.761,3.642,0.009965,Pass
374.94,0.073,-75.620,7.460,0.001882,Pass,6.450,-70.285,3.668,0.009893,Pass
374.95,0.009,-76.322,7.483,0.001862,Pass,6.396,-70.944,3.678,0.009798,Pass
374.96,-0.064,-77.127,7.495,0.001865,Pass,6.335,-71.706,3.675,0.009684,Pass
374.98,-0.143,-78.008,7.508,0.001872,Pass,6.267,-72.546,3.670,0.009559,Pass
374.99,-0.229,-78.957,7.527,0.001881,Pass,6.194,-73.455,3.671,0.009427,Pass
375.00,-0.317,-79.929,7.551,0.001893,Pass,6.119,-74.388,3.677,0.009294,Pass
375.01,-0.403,-80.879,7.580,0.001908,Pass,6.046,-75.301,3.688,0.009165,Pass
375.02,-0.485,-81.788,7.606,0.001921,Pass,5.977,-76.176,3.696,0.009043,Pass
375.04,-0.562,-82.638,7.641,0.001939,Pass,5.912,-76.991,3.716,0.008932,Pass
375.05,-0.632,-83.417,7.682,0.001959,Pass,5.853,-77.738,3.743,0.008833,Pass
375.06,-0.693,-84.083,7.734,0.001986,Pass,5.803,-78.372,3.784,0.008753,Pass
375.08,-0.742,-84.623,7.792,0.002016,Pass,5.763,-78.882,3.832,0.008694,Pass
375.09,-0.780,-85.037,7.849,0.002046,Pass,5.733,-79.268,3.884,0.008653,Pass
375.10,-0.806,-85.318,7.912,0.002078,Pass,5.713,-79.523,3.943,0.008634,Pass
375.11,-0.820,-85.468,7.977,0.002113,Pass,5.703,-79.649,4.008,0.008634,Pass
375.13,-0.823,-85.487,8.043,0.002148,Pass,5.704,-79.647,4.076,0.008653,Pass
375.14,-0.817,-85.410,8.105,0.002181,Pass,5.712,-79.551,4.143,0.008686,Pass
375.15,-0.802,-85.228,8.161,0.002211,Pass,5.729,-79.356,4.205,0.008732,Pass
375.16,-0.777,-84.943,8.202,0.002233,Pass,5.753,-79.063,4.255,0.008790,Pass
375.17,-0.747,-84.603,8.224,0.002246,Pass,5.782,-78.720,4.789,0.009002,Pass
375.19,-0.710,-84.195,8.226,0.002246,Pass,5.816,-78.315,4.801,0.009067,Pass
375.20,-0.673,-83.782,8.212,0.002239,Pass,5.851,-77.910,4.800,0.009129,Pass
375.21,-0.635,-83.361,8.181,0.002222,Pass,5.887,-77.502,4.781,0.009186,Pass
375.23,-0.599,-82.962,8.135,0.002197,Pass,5.920,-77.122,4.747,0.009235,Pass
375.24,-0.567,-82.614,8.079,0.002167,Pass,5.950,-76.797,4.203,0.009126,Pass
375.25,-0.541,-82.339,8.012,0.002131,Pass,5.974,-76.547,4.146,0.009154,Pass
375.26,-0.522,-82.141,7.943,0.002094,Pass,5.992,-76.375,4.085,0.009170,Pass
375.27,-0.513,-82.058,7.878,0.002061,Pass,6.000,-76.315,4.027,0.009169,Pass
375.29,-0.516,-82.099,7.823,0.002032,Pass,5.999,-76.376,3.976,0.009154,Pass
375.30,-0.531,-82.277,7.781,0.002010,Pass,5.987,-76.567,3.934,0.009121,Pass
375.31,-0.557,-82.578,7.749,0.001994,Pass,5.965,-76.873,3.898,0.009072,Pass
375.33,-0.595,-83.006,7.731,0.001984,Pass,5.933,-77.295,3.873,0.009007,Pass
375.34,-0.645,-83.563,7.728,0.001983,Pass,5.890,-77.835,3.860,0.008928,Pass
375.35,-0.703,-84.209,7.736,0.001987,Pass,5.840,-78.453,3.855,0.008837,Pass
375.36,-0.769,-84.930,7.752,0.001995,Pass,5.784,-79.136,3.856,0.008738,Pass
375.38,-0.842,-85.734,7.778,0.002009,Pass,5.721,-79.890,3.865,0.008628,Pass
375.39,-0.918,-86.550,7.808,0.002024,Pass,5.657,-80.648,3.876,0.008518,Pass
375.40,-0.995,-87.395,7.842,0.002042,Pass,5.591,-81.428,3.891,0.008404,Pass
375.41,-1.072,-88.222,7.879,0.002061,Pass,5.526,-82.188,3.908,0.008294,Pass
375.42,-1.144,-89.002,7.914,0.002080,Pass,5.465,-82.901,3.925,0.008191,Pass
375.44,-1.207,-89.686,7.945,0.002096,Pass,5.411,-83.522,3.939,0.008100,Pass
375.45,-1.266,-90.321,7.975,0.002112,Pass,5.362,-84.100,3.955,0.008017,Pass
375.46,-1.314,-90.846,8.006,0.002128,Pass,5.321,-84.578,3.973,0.007951,Pass
375.48,-1.352,-91.255,8.031,0.002142,Pass,5.289,-84.951,3.990,0.007900,Pass
375.49,-1.380,-91.557,8.052,0.002153,Pass,5.267,-85.232,4.004,0.007865,Pass
375.50,-1.395,-91.730,8.069,0.002162,Pass,5.081,-85.398,4.020,0.007547,Pass
375.51,-1.397,-91.758,8.080,0.002167,Pass,5.079,-85.434,4.032,0.007547,Pass
375.52,-1.386,-91.646,8.078,0.002166,Pass,5.089,-85.345,4.035,0.007566,Pass
375.54,-1.363,-91.413,8.071,0.002163,Pass,5.283,-85.147,4.037,0.007903,Pass
375.55,-1.330,-91.064,8.056,0.002155,Pass,5.313,-84.844,4.034,0.007953,Pass
375.56,-1.289,-90.627,8.044,0.002148,Pass,5.349,-84.460,4.036,0.008017,Pass
375.58,-1.239,-90.099,8.028,0.002140,Pass,5.393,-83.991,4.036,0.008093,Pass
375.59,-1.185,-89.522,8.018,0.002134,Pass,5.440,-83.474,4.043,0.008177,Pass
375.60,-1.130,-88.937,8.015,0.002133,Pass,5.487,-82.947,4.057,0.008265,Pass
375.61,-1.075,-88.342,8.013,0.002132,Pass,5.536,-82.405,4.072,0.008354,Pass
375.63,-1.021,-87.765,8.015,0.002133,Pass,5.582,-81.874,4.089,0.008440,Pass
375.64,-0.974,-87.252,8.023,0.002137,Pass,5.623,-81.396,4.111,0.008520,Pass
375.65,-0.932,-86.789,8.036,0.002144,Pass,5.660,-80.958,4.135,0.008591,Pass
375.66,-0.900,-86.438,8.054,0.002154,Pass,5.688,-80.620,4.161,0.008648,Pass
375.67,-0.878,-86.188,8.077,0.002166,Pass,5.708,-80.371,4.188,0.008690,Pass
375.69,-0.867,-86.068,8.100,0.002178,Pass,5.717,-80.242,4.214,0.008714,Pass
375.70,-0.866,-86.045,8.120,0.002189,Pass,5.718,-80.202,4.233,0.008721,Pass
375.71,-0.878,-86.162,8.138,0.002199,Pass,5.709,-80.295,4.246,0.008708,Pass
375.73,-0.898,-86.377,8.154,0.002207,Pass,5.691,-80.480,4.255,0.008679,Pass
375.74,-0.931,-86.731,8.171,0.002217,Pass,5.662,-80.804,4.263,0.008631,Pass
375.75,-0.971,-87.169,8.186,0.002225,Pass,5.627,-81.210,4.266,0.008570,Pass
375.76,-1.021,-87.714,8.195,0.002230,Pass,5.584,-81.725,4.262,0.008491,Pass
375.77,-1.077,-88.341,8.200,0.002232,Pass,5.534,-82.325,4.252,0.008400,Pass
375.79,-1.139,-89.021,8.196,0.002230,Pass,5.480,-82.982,4.232,0.008300,Pass
375.80,-1.204,-89.747,8.188,0.002226,Pass,5.423,-83.689,4.207,0.008193,Pass
375.81,-1.270,-90.484,8.173,0.002218,Pass,5.364,-84.412,4.175,0.008082,Pass
375.83,-1.335,-91.218,8.152,0.002207,Pass,5.307,-85.136,4.139,0.007971,Pass
375.84,-1.397,-91.913,8.124,0.002191,Pass,5.062,-85.826,4.095,0.007536,Pass
375.85,-1.455,-92.576,8.092,0.002174,Pass,5.004,-86.484,4.048,0.007422,Pass
375.86,-1.506,-93.149,8.048,0.002151,Pass,4.953,-87.055,3.991,0.007319,Pass
375.88,-1.548,-93.629,7.998,0.002124,Pass,4.910,-87.535,3.929,0.007229,Pass
375.89,-1.578,-93.971,7.944,0.002095,Pass,4.878,-87.878,3.866,0.007159,Pass
375.90,-1.598,-94.197,7.892,0.002068,Pass,4.857,-88.107,3.808,0.007109,Pass
375.91,-1.603,-94.266,7.845,0.002044,Pass,4.850,-88.182,3.758,0.007083,Pass
375.92,-1.592,-94.155,7.800,0.002020,Pass,4.858,-88.081,3.713,0.007086,Pass
375.94,-1.566,-93.875,7.766,0.002003,Pass,4.881,-87.813,3.683,0.007117,Pass
375.95,-1.526,-93.433,7.743,0.001990,Pass,4.917,-87.389,3.666,0.007176,Pass
375.96,-1.472,-92.843,7.732,0.001985,Pass,4.967,-86.822,3.666,0.007261,Pass
375.98,-1.408,-92.137,7.733,0.001986,Pass,5.026,-86.143,3.681,0.007367,Pass
375.99,-1.334,-91.322,7.742,0.001990,Pass,5.287,-85.362,3.705,0.007824,Pass
376.00,-1.252,-90.426,7.760,0.001999,Pass,5.357,-84.506,3.741,0.007954,Pass
376.01,-1.165,-89.468,7.784,0.002012,Pass,5.431,-83.593,3.785,0.008095,Pass
376.02,-1.077,-88.511,7.818,0.002029,Pass,5.505,-82.686,3.838,0.008239,Pass
376.04,-0.993,-87.585,7.861,0.002052,Pass,5.577,-81.812,3.901,0.008382,Pass
376.05,-0.912,-86.707,7.922,0.002084,Pass,5.645,-80.989,3.981,0.008523,Pass
376.06,-0.838,-85.904,7.989,0.002119,Pass,5.707,-80.240,4.064,0.008655,Pass
376.08,-0.775,-85.221,8.073,0.002164,Pass,5.760,-79.612,4.162,0.008775,Pass
376.09,-0.723,-84.661,8.167,0.002214,Pass,5.802,-79.100,4.777,0.009034,Pass
376.10,-0.685,-84.263,8.280,0.002276,Pass,5.832,-78.746,4.898,0.009127,Pass
376.11,-0.660,-84.007,8.404,0.002345,Pass,5.851,-78.526,5.027,0.009202,Pass
376.13,-0.651,-83.917,8.539,0.002421,Pass,5.857,-78.461,5.163,0.009258,Pass
376.14,-0.654,-83.962,8.681,0.002502,Pass,5.851,-78.522,5.302,0.009296,Pass
376.15,-0.671,-84.158,8.822,0.002584,Pass,5.833,-78.721,5.435,0.009313,Pass
376.16,-0.700,-84.483,8.960,0.002665,Pass,5.806,-79.036,5.564,0.009310,Pass
376.17,-0.737,-84.900,9.092,0.002745,Pass,5.770,-79.432,5.683,0.009292,Pass
376.19,-0.784,-85.411,9.220,0.002822,Pass,5.728,-79.911,5.796,0.009259,Pass
376.20,-0.836,-85.986,9.338,0.002895,Pass,5.680,-80.447,5.897,0.009214,Pass
376.21,-0.890,-86.578,9.438,0.002957,Pass,5.631,-80.993,5.980,0.009159,Pass
376.23,-0.943,-87.149,9.515,0.003006,Pass,5.583,-81.515,6.039,0.009099,Pass
376.24,-0.995,-87.714,9.575,0.003044,Pass,5.537,-82.030,6.082,0.009034,Pass
376.25,-1.041,-88.207,9.612,0.003068,Pass,5.496,-82.478,6.103,0.008970,Pass
376.26,-1.080,-88.635,9.631,0.003080,Pass,5.460,-82.866,6.106,0.008909,Pass
376.27,-1.111,-88.969,9.625,0.003076,Pass,5.432,-83.168,6.089,0.008852,Pass
376.29,-1.132,-89.203,9.605,0.003063,Pass,5.412,-83.382,6.059,0.008804,Pass
376.30,-1.143,-89.327,9.563,0.003037,Pass,5.401,-83.498,6.011,0.008766,Pass
376.31,-1.141,-89.314,9.506,0.003000,Pass,5.400,-83.491,5.951,0.008742,Pass
376.33,-1.128,-89.185,9.434,0.002955,Pass,5.410,-83.381,5.878,0.008729,Pass
376.34,-1.106,-88.947,9.358,0.002908,Pass,5.428,-83.175,5.806,0.008733,Pass
376.35,-1.071,-88.586,9.277,0.002857,Pass,5.456,-82.857,5.731,0.008753,Pass
376.36,-1.026,-88.114,9.193,0.002806,Pass,5.492,-82.439,5.657,0.008790,Pass
376.38,-0.970,-87.523,9.101,0.002750,Pass,5.538,-81.907,5.577,0.008841,Pass
376.39,-0.908,-86.862,9.003,0.002691,Pass,5.590,-81.309,5.492,0.008901,Pass
376.40,-0.842,-86.148,8.903,0.002632,Pass,5.646,-80.659,5.406,0.008969,Pass
376.41,-0.769,-85.366,8.798,0.002570,Pass,5.707,-79.940,5.316,0.009045,Pass
376.42,-0.696,-84.578,8.695,0.002510,Pass,5.768,-79.208,5.227,0.009122,Pass
376.44,-0.623,-83.787,8.594,0.002452,Pass,5.829,-78.466,5.141,0.009202,Pass
376.45,-0.552,-83.019,8.500,0.002399,Pass,5.889,-77.740,5.059,0.009281,Pass
376.46,-0.485,-82.288,8.414,0.002351,Pass,5.945,-77.041,4.985,0.009356,Pass
376.48,-0.426,-81.632,8.339,0.002309,Pass,5.995,-76.408,4.918,0.009424,Pass
376.49,-0.374,-81.062,8.277,0.002274,Pass,6.038,-75.851,4.864,0.009484,Pass
376.50,-0.331,-80.585,8.228,0.002248,Pass,6.074,-75.379,4.820,0.009535,Pass
376.51,-0.300,-80.244,8.190,0.002227,Pass,6.099,-75.032,4.784,0.009569,Pass
376.52,-0.279,-80.003,8.156,0.002209,Pass,6.116,-74.782,4.751,0.009589,Pass
376.54,-0.269,-79.896,8.127,0.002193,Pass,6.123,-74.659,4.719,0.009591,Pass
376.55,-0.270,-79.907,8.097,0.002177,Pass,6.120,-74.651,4.683,0.009575,Pass
376.56,-0.281,-80.020,8.063,0.002158,Pass,6.109,-74.743,4.140,0.009396,Pass
376.58,-0.301,-80.247,8.025,0.002138,Pass,6.090,-74.949,4.094,0.009348,Pass
376.59,-0.331,-80.574,7.982,0.002115,Pass,6.063,-75.257,4.040,0.009286,Pass
376.60,-0.368,-80.989,7.931,0.002089,Pass,6.029,-75.651,3.978,0.009208,Pass
376.61,-0.409,-81.456,7.874,0.002059,Pass,5.991,-76.100,3.907,0.009122,Pass
376.63,-0.456,-81.974,7.818,0.002029,Pass,5.950,-76.602,3.837,0.009029,Pass
376.64,-0.503,-82.509,7.766,0.002002,Pass,5.907,-77.123,3.772,0.008935,Pass
376.65,-0.550,-83.043,7.720,0.001979,Pass,5.864,-77.645,3.713,0.008844,Pass
376.66,-0.593,-83.538,7.682,0.001960,Pass,5.824,-78.130,3.663,0.008761,Pass
376.67,-0.632,-83.981,7.658,0.001947,Pass,5.789,-78.564,3.627,0.008689,Pass
376.69,-0.666,-84.367,7.652,0.001944,Pass,5.758,-78.944,3.612,0.008631,Pass
376.70,-0.689,-84.630,7.665,0.001951,Pass,5.737,-79.201,3.617,0.008594,Pass
376.71,-0.704,-84.799,7.698,0.001967,Pass,5.723,-79.365,3.645,0.008577,Pass
376.73,-0.705,-84.811,7.746,0.001992,Pass,5.722,-79.375,3.691,0.008586,Pass
376.74,-0.695,-84.700,7.805,0.002023,Pass,5.731,-79.261,3.751,0.008616,Pass
376.75,-0.673,-84.456,7.861,0.002052,Pass,5.749,-79.014,3.810,0.008664,Pass
376.76,-0.639,-84.080,7.916,0.002080,Pass,5.779,-78.636,3.871,0.008732,Pass
376.77,-0.596,-83.599,7.973,0.002111,Pass,5.817,-78.155,3.937,0.008817,Pass
376.79,-0.545,-83.025,8.033,0.002143,Pass,5.862,-77.583,4.007,0.008916,Pass
376.80,-0.488,-82.382,8.096,0.002176,Pass,5.912,-76.945,4.083,0.009026,Pass
376.81,-0.424,-81.668,8.153,0.002207,Pass,5.968,-76.240,4.153,0.009146,Pass
376.83,-0.361,-80.969,8.205,0.002235,Pass,6.023,-75.554,4.721,0.009412,Pass
376.84,-0.300,-80.287,8.251,0.002260,Pass,6.077,-74.887,4.781,0.009528,Pass
376.85,-0.240,-79.625,8.289,0.002281,Pass,6.129,-74.243,4.830,0.009638,Pass
376.86,-0.188,-79.058,8.336,0.002307,Pass,6.174,-73.697,4.888,0.009737,Pass
376.88,-0.145,-78.578,8.385,0.002335,Pass,6.212,-73.241,4.947,0.009825,Pass
376.89,-0.110,-78.207,8.434,0.002362,Pass,6.241,-72.893,5.004,0.009897,Pass
376.90,-0.085,-77.940,8.475,0.002385,Pass,6.262,-72.650,5.050,0.009951,Pass
376.91,-0.073,-77.815,8.520,0.002410,Pass,6.272,-72.544,5.098,0.009985,Pass
376.92,-0.070,-77.789,8.567,0.002437,Pass,6.274,-72.536,5.144,0.010004,Pass
376.94,-0.080,-77.907,8.609,0.002461,Pass,6.264,-72.663,5.184,0.010000,Pass
376.95,-0.097,-78.112,8.658,0.002489,Pass,6.248,-72.870,5.228,0.009985,Pass
376.96,-0.124,-78.415,8.715,0.002522,Pass,6.223,-73.168,5.278,0.009958,Pass
376.98,-0.157,-78.783,8.776,0.002557,Pass,6.193,-73.522,5.329,0.009922,Pass
376.99,-0.196,-79.219,8.844,0.002597,Pass,6.158,-73.934,5.386,0.009879,Pass
377.00,-0.238,-79.684,8.919,0.002641,Pass,6.120,-74.367,5.448,0.009833,Pass
377.01,-0.284,-80.181,9.003,0.002691,Pass,6.080,-74.824,5.519,0.009785,Pass
377.02,-0.329,-80.665,9.089,0.002743,Pass,6.041,-75.262,5.590,0.009741,Pass
377.04,-0.369,-81.100,9.181,0.002798,Pass,6.004,-75.648,5.668,0.009704,Pass
377.05,-0.407,-81.507,9.252,0.002842,Pass,5.971,-76.002,5.726,0.009666,Pass
377.06,-0.439,-81.840,9.318,0.002883,Pass,5.942,-76.284,5.779,0.009636,Pass
377.08,-0.462,-82.083,9.351,0.002903,Pass,5.921,-76.478,5.801,0.009606,Pass
377.09,-0.474,-82.204,9.360,0.002909,Pass,5.910,-76.559,5.801,0.009585,Pass
377.10,-0.477,-82.229,9.333,0.002892,Pass,5.906,-76.550,5.769,0.009566,Pass
377.11,-0.467,-82.108,9.281,0.002860,Pass,5.913,-76.409,5.714,0.009559,Pass
377.13,-0.445,-81.864,9.192,0.002805,Pass,5.931,-76.158,5.625,0.009557,Pass
377.14,-0.410,-81.483,9.069,0.002731,Pass,5.960,-75.785,5.506,0.009564,Pass
377.15,-0.364,-80.984,8.932,0.002649,Pass,5.998,-75.310,5.376,0.009586,Pass
377.16,-0.306,-80.357,8.784,0.002562,Pass,6.046,-74.723,5.237,0.009624,Pass
377.17,-0.238,-79.636,8.632,0.002474,Pass,6.102,-74.056,5.099,0.009677,Pass
377.19,-0.165,-78.850,8.474,0.002384,Pass,6.163,-73.333,4.955,0.009740,Pass
377.20,-0.087,-78.017,8.326,0.002302,Pass,6.228,-72.572,4.824,0.009815,Pass
377.21,-0.007,-77.164,8.193,0.002229,Pass,6.295,-71.794,4.708,0.009899,Pass
377.23,0.072,-76.325,8.080,0.002202,Pass,6.360,-71.030,4.116,0.009844,Pass
377.24,0.147,-75.522,7.987,0.002202,Pass,6.422,-70.299,4.040,0.009938,Pass
377.25,0.217,-74.770,7.919,0.002218,Pass,6.480,-69.611,3.986,0.010029,Pass
377.26,0.278,-74.113,7.872,0.002243,Pass,6.530,-69.006,3.951,0.010112,Pass
377.27,0.331,-73.541,7.838,0.002270,Pass,6.573,-68.470,3.925,0.010184,Pass
377.29,0.373,-73.083,7.823,0.002300,Pass,6.606,-68.031,3.916,0.010243,Pass
377.30,0.402,-72.754,7.815,0.002322,Pass,6.630,-67.703,3.908,0.010284,Pass
377.31,0.423,-72.523,7.817,0.002342,Pass,6.644,-67.456,3.909,0.010311,Pass
377.33,0.431,-72.420,7.810,0.002346,Pass,6.649,-67.321,3.896,0.010315,Pass
377.34,0.428,-72.430,7.792,0.002334,Pass,6.644,-67.287,3.870,0.010300,Pass
377.35,0.417,-72.543,7.771,0.002313,Pass,6.631,-67.347,3.838,0.010268,Pass
377.36,0.398,-72.727,7.747,0.002283,Pass,6.612,-67.474,3.800,0.010224,Pass
377.38,0.372,-72.994,7.716,0.002244,Pass,6.587,-67.684,3.755,0.010167,Pass
377.39,0.342,-73.318,7.681,0.002199,Pass,6.558,-67.954,3.704,0.010100,Pass
377.40,0.311,-73.643,7.628,0.002146,Pass,6.528,-68.234,3.636,0.010029,Pass
377.41,0.280,-73.983,7.572,0.002091,Pass,6.498,-68.540,3.565,0.009957,Pass
377.42,0.253,-74.278,7.515,0.002040,Pass,6.472,-68.816,3.495,0.009892,Pass
377.44,0.232,-74.527,7.443,0.001987,Pass,6.449,-69.059,3.412,0.009831,Pass
377.45,0.219,-74.686,7.366,0.001939,Pass,6.434,-69.229,3.326,0.009784,Pass
377.46,0.215,-74.745,7.291,0.001900,Pass,6.427,-69.312,3.246,0.009754,Pass
377.48,0.221,-74.702,7.215,0.001868,Pass,6.428,-69.306,3.168,0.009739,Pass
377.49,0.239,-74.529,7.137,0.001845,Pass,6.439,-69.181,3.090,0.009744,Pass
377.50,0.266,-74.251,7.071,0.001836,Pass,6.460,-68.955,3.028,0.009769,Pass
377.51,0.308,-73.817,7.011,0.001843,Pass,6.491,-68.579,2.974,0.009816,Pass
377.52,0.358,-73.282,6.959,0.001863,Pass,6.531,-68.102,2.930,0.009881,Pass
377.54,0.420,-72.623,6.929,0.001905,Pass,6.581,-67.498,2.910,0.009968,Pass
377.55,0.486,-71.897,6.934,0.001969,Pass,6.635,-66.823,2.926,0.010071,Pass
377.56,0.559,-71.100,6.954,0.002049,Pass,6.695,-66.069,2.958,0.010188,Pass
377.58,0.636,-70.243,6.995,0.002147,Pass,6.759,-65.248,3.011,0.010317,Pass
377.59,0.716,-69.350,7.056,0.002259,Pass,6.826,-64.383,3.084,0.010456,Pass
377.60,0.795,-68.470,7.131,0.002378,Pass,6.891,-63.521,3.170,0.010595,Pass
377.61,0.872,-67.596,7.209,0.002501,Pass,6.956,-62.658,3.258,0.010735,Pass
377.63,0.948,-66.747,7.290,0.002624,Pass,7.018,-61.816,3.348,0.010870,Pass
377.64,1.017,-65.964,7.376,0.002745,Pass,7.075,-61.035,3.441,0.010998,Pass
377.65,1.079,-65.262,7.465,0.002861,Pass,7.125,-60.335,3.535,0.011114,Pass
377.66,1.135,-64.631,7.541,0.002965,Pass,7.170,-59.706,3.616,0.011217,Pass
377.67,1.183,-64.095,7.603,0.003053,Pass,7.207,-59.177,3.680,0.011303,Pass
377.69,1.225,-63.624,7.644,0.003124,Pass,7.239,-58.718,3.722,0.011373,Pass
377.70,1.259,-63.248,7.657,0.003173,Pass,7.264,-58.359,3.734,0.011423,Pass
377.71,1.287,-62.950,7.657,0.003207,Pass,7.283,-58.085,3.733,0.011458,Pass
377.73,1.310,-62.721,7.651,0.003231,Pass,7.296,-57.889,3.725,0.011481,Pass
377.74,1.328,-62.546,7.642,0.003249,Pass,7.305,-57.752,3.713,0.011496,Pass
377.75,1.340,-62.432,7.624,0.003255,Pass,7.310,-57.680,3.691,0.011499,Pass
377.76,1.351,-62.336,7.600,0.003256,Pass,7.313,-57.630,3.663,0.011499,Pass
377.77,1.364,-62.223,7.575,0.003260,Pass,7.318,-57.564,3.634,0.011500,Pass
377.79,1.377,-62.105,7.556,0.003266,Pass,7.323,-57.492,3.611,0.011504,Pass
377.80,1.392,-61.960,7.548,0.003281,Pass,7.330,-57.391,3.600,0.011516,Pass
377.81,1.410,-61.783,7.543,0.003301,Pass,7.340,-57.251,3.593,0.011532,Pass
377.83,1.431,-61.559,7.551,0.003332,Pass,7.353,-57.055,3.598,0.011558,Pass
377.84,1.459,-61.264,7.571,0.003377,Pass,7.372,-56.783,3.617,0.011598,Pass
377.85,1.489,-60.934,7.611,0.003435,Pass,7.393,-56.467,3.656,0.011647,Pass
377.86,1.523,-60.552,7.668,0.003507,Pass,7.418,-56.091,3.712,0.011709,Pass
377.88,1.563,-60.103,7.745,0.003597,Pass,7.448,-55.643,3.788,0.011785,Pass
377.89,1.605,-59.623,7.831,0.003697,Pass,7.481,-55.160,4.339,0.011995,Pass
377.90,1.654,-59.070,7.910,0.003801,Pass,7.519,-54.601,4.418,0.012091,Pass
377.91,1.708,-58.455,7.989,0.003913,Pass,7.562,-53.984,4.498,0.012196,Pass
377.92,1.766,-57.802,8.049,0.004023,Pass,7.608,-53.332,4.561,0.012303,Pass
377.94,1.829,-57.092,8.090,0.004128,Pass,7.662,-52.632,4.606,0.012419,Pass
377.95,1.895,-56.357,8.104,0.004224,Pass,7.720,-51.914,4.625,0.012537,Pass
377.96,1.966,-55.581,8.090,0.004312,Pass,7.782,-51.168,4.618,0.012653,Pass
377.98,2.039,-54.780,8.038,0.004384,Pass,7.846,-50.408,4.573,0.012763,Pass
377.99,3.496,-53.988,7.959,0.006497,Pass,7.910,-49.670,4.504,0.012864,Pass
378.00,4.615,-53.177,7.842,0.008259,Pass,7.975,-48.925,4.397,0.012958,Pass
378.01,4.684,-52.374,7.697,0.008299,Pass,8.039,-48.197,4.262,0.013043,Pass
378.02,4.748,-51.613,7.533,0.008326,Pass,8.099,-47.519,3.659,0.013002,Pass
378.04,4.809,-50.901,7.351,0.008339,Pass,8.155,-46.891,3.488,0.013070,Pass
378.05,4.865,-50.244,7.176,0.008349,Pass,8.207,-46.320,3.323,0.013133,Pass
378.06,4.914,-49.659,7.013,0.008357,Pass,8.252,-45.819,3.168,0.013188,Pass
378.08,4.956,-49.161,6.867,0.008361,Pass,8.290,-45.396,3.029,0.013232,Pass
378.09,4.990,-48.753,6.742,0.008363,Pass,8.320,-45.052,2.908,0.013267,Pass
378.10,5.017,-48.420,6.640,0.008365,Pass,8.343,-44.770,2.808,0.013294,Pass
378.11,5.040,-48.144,6.558,0.008369,Pass,8.362,-44.530,2.726,0.013315,Pass
378.13,5.058,-47.933,6.493,0.008370,Pass,8.375,-44.340,2.658,0.013329,Pass
378.14,5.069,-47.788,6.452,0.008373,Pass,8.384,-44.199,2.613,0.013337,Pass
378.15,5.078,-47.685,6.429,0.008378,Pass,8.388,-44.085,2.583,0.013341,Pass
378.16,5.084,-47.616,6.425,0.008386,Pass,8.390,-43.992,2.572,0.013342,Pass
378.17,5.087,-47.574,6.430,0.008394,Pass,8.389,-43.918,2.568,0.013340,Pass
378.19,5.090,-47.545,6.451,0.008408,Pass,8.388,-43.850,2.580,0.013340,Pass
378.20,5.092,-47.519,6.476,0.008422,Pass,8.386,-43.784,2.596,0.013339,Pass
378.21,5.092,-47.516,6.508,0.008437,Pass,8.383,-43.742,2.619,0.013337,Pass
378.23,5.096,-47.467,6.539,0.008457,Pass,8.383,-43.663,2.642,0.013341,Pass
378.24,5.102,-47.398,6.568,0.008480,Pass,8.385,-43.572,2.664,0.013350,Pass
378.25,5.110,-47.306,6.595,0.008505,Pass,8.390,-43.470,2.686,0.013362,Pass
378.26,5.123,-47.149,6.614,0.008536,Pass,8.399,-43.318,2.702,0.013384,Pass
378.27,5.140,-46.947,6.623,0.008569,Pass,8.413,-43.136,2.710,0.013412,Pass
378.29,5.162,-46.685,6.627,0.008609,Pass,8.432,-42.908,2.715,0.013449,Pass
378.30,5.190,-46.356,6.620,0.008654,Pass,8.456,-42.626,2.712,0.013496,Pass
378.31,5.219,-46.000,6.612,0.008702,Pass,8.483,-42.327,2.708,0.013549,Pass
378.33,5.256,-45.564,6.594,0.008758,Pass,8.517,-41.956,2.698,0.013613,Pass
378.34,5.298,-45.071,6.573,0.008821,Pass,8.555,-41.532,2.684,0.013686,Pass
378.35,5.345,-44.510,6.547,0.008893,Pass,8.600,-41.042,2.668,0.013771,Pass
378.36,5.397,-43.914,6.520,0.008971,Pass,8.648,-40.513,2.652,0.013862,Pass
