*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
505.52,4.970,-48.488,5.995,0.008013,Pass,8.221,-44.247,2.041,0.012932,Pass
505.54,4.938,-48.866,6.021,0.007968,Pass,8.190,-44.606,2.060,0.012873,Pass
505.55,4.924,-49.034,6.046,0.007954,Pass,8.177,-44.766,2.082,0.012851,Pass
505.56,4.926,-49.012,6.073,0.007969,Pass,8.181,-44.750,2.112,0.012863,Pass
505.58,4.947,-48.778,6.099,0.008015,Pass,8.203,-44.532,2.146,0.012911,Pass
505.59,4.984,-48.356,6.128,0.008090,Pass,8.241,-44.138,2.186,0.012991,Pass
505.60,5.036,-47.768,6.161,0.008193,Pass,8.294,-43.588,2.234,0.013101,Pass
505.61,5.099,-47.046,6.199,0.008318,Pass,8.358,-42.910,2.291,0.013235,Pass
505.63,5.170,-46.242,6.243,0.008458,Pass,8.430,-42.154,2.356,0.013385,Pass
505.64,5.248,-45.355,6.293,0.008614,Pass,8.508,-41.320,2.428,0.013551,Pass
505.65,5.327,-44.450,6.349,0.008776,Pass,8.589,-40.468,2.506,0.013721,Pass
505.66,5.406,-43.548,6.409,0.008940,Pass,8.668,-39.619,2.589,0.013892,Pass
505.67,5.481,-42.695,6.479,0.009101,Pass,8.743,-38.814,2.678,0.014056,Pass
505.69,5.549,-41.922,6.556,0.009254,Pass,8.811,-38.084,2.774,0.014208,Pass
505.70,5.607,-41.254,6.635,0.009392,Pass,8.870,-37.453,2.869,0.014342,Pass
505.71,5.655,-40.706,6.718,0.009514,Pass,8.918,-36.934,2.965,0.014456,Pass
505.73,5.690,-40.314,6.796,0.009610,Pass,8.953,-36.560,3.052,0.014542,Pass
505.74,5.711,-40.077,6.868,0.009680,Pass,8.974,-36.332,3.130,0.014600,Pass
505.75,5.719,-39.996,6.931,0.009722,Pass,8.981,-36.250,3.194,0.014628,Pass
505.76,5.712,-40.081,6.993,0.009738,Pass,8.975,-36.325,3.254,0.014627,Pass
505.77,5.694,-40.284,7.043,0.009731,Pass,8.957,-36.511,3.299,0.014602,Pass
505.79,5.664,-40.632,7.088,0.009699,Pass,8.927,-36.835,3.335,0.014552,Pass
505.80,5.627,-41.069,7.122,0.009648,Pass,8.890,-37.242,3.359,0.014482,Pass
505.81,5.582,-41.580,7.141,0.009579,Pass,8.846,-37.720,3.366,0.014397,Pass
505.83,5.531,-42.179,7.151,0.009493,Pass,8.795,-38.282,3.362,0.014294,Pass
505.84,5.476,-42.809,7.143,0.009393,Pass,8.741,-38.873,3.340,0.014182,Pass
505.85,5.420,-43.453,7.117,0.009283,Pass,8.686,-39.478,3.300,0.014065,Pass
505.86,5.367,-44.073,7.067,0.009165,Pass,8.633,-40.060,3.235,0.013947,Pass
505.88,5.316,-44.654,6.995,0.009044,Pass,8.583,-40.606,3.151,0.013831,Pass
505.89,5.272,-45.176,6.901,0.008922,Pass,8.539,-41.095,3.045,0.013723,Pass
505.90,5.232,-45.634,6.789,0.008802,Pass,8.500,-41.526,2.923,0.013623,Pass
505.91,5.202,-45.988,6.664,0.008694,Pass,8.471,-41.858,2.791,0.013540,Pass
505.92,5.181,-46.232,6.529,0.008599,Pass,8.451,-42.089,2.652,0.013477,Pass
505.94,5.171,-46.350,6.393,0.008523,Pass,8.443,-42.202,2.514,0.013437,Pass
505.95,5.171,-46.355,6.257,0.008466,Pass,8.445,-42.210,2.381,0.013418,Pass
505.96,5.182,-46.226,6.130,0.008434,Pass,8.457,-42.093,2.258,0.013424,Pass
505.98,5.201,-46.014,6.012,0.008419,Pass,8.478,-41.899,2.148,0.013448,Pass
505.99,5.230,-45.687,5.906,0.008427,Pass,8.508,-41.596,2.051,0.013494,Pass
506.00,5.263,-45.318,5.811,0.008446,Pass,8.542,-41.255,1.967,0.013549,Pass
506.01,5.301,-44.889,5.729,0.008481,Pass,8.581,-40.856,1.897,0.013617,Pass
506.02,5.341,-44.428,5.657,0.008525,Pass,8.622,-40.425,1.837,0.013691,Pass
506.04,5.381,-43.980,5.596,0.008571,Pass,8.663,-40.006,1.790,0.013766,Pass
506.05,5.421,-43.519,5.543,0.008622,Pass,8.705,-39.573,1.749,0.013843,Pass
506.06,5.458,-43.100,5.496,0.008670,Pass,8.743,-39.176,1.713,0.013914,Pass
506.08,5.490,-42.729,5.456,0.008712,Pass,8.777,-38.825,1.683,0.013978,Pass
506.09,5.518,-42.420,5.428,0.008751,Pass,8.805,-38.530,1.664,0.014032,Pass
506.10,5.539,-42.180,5.410,0.008782,Pass,8.828,-38.298,1.654,0.014076,Pass
506.11,5.553,-42.022,5.407,0.008806,Pass,8.843,-38.144,1.656,0.014106,Pass
506.13,5.558,-41.977,5.418,0.008817,Pass,8.849,-38.096,1.670,0.014119,Pass
506.14,5.551,-42.052,5.446,0.008816,Pass,8.845,-38.162,1.699,0.014114,Pass
506.15,5.537,-42.220,5.493,0.008808,Pass,8.832,-38.317,1.744,0.014094,Pass
506.16,5.512,-42.507,5.561,0.008789,Pass,8.809,-38.584,1.807,0.014055,Pass
506.17,5.476,-42.918,5.651,0.008760,Pass,8.774,-38.969,1.889,0.013998,Pass
506.19,5.433,-43.423,5.757,0.008723,Pass,8.732,-39.444,1.986,0.013927,Pass
506.20,5.381,-44.018,5.877,0.008679,Pass,8.682,-40.006,2.095,0.013842,Pass
506.21,5.323,-44.688,6.006,0.008627,Pass,8.626,-40.638,2.210,0.013748,Pass
506.23,5.262,-45.383,6.132,0.008573,Pass,8.567,-41.294,2.323,0.013649,Pass
506.24,5.197,-46.124,6.247,0.008508,Pass,8.504,-41.992,2.423,0.013542,Pass
506.25,5.135,-46.840,6.352,0.008444,Pass,8.443,-42.665,2.514,0.013438,Pass
506.26,5.075,-47.532,6.446,0.008381,Pass,8.385,-43.316,2.594,0.013337,Pass
506.27,5.023,-48.134,6.531,0.008327,Pass,8.335,-43.881,2.667,0.013252,Pass
506.29,4.978,-48.645,6.607,0.008284,Pass,8.292,-44.361,2.734,0.013181,Pass
506.30,4.943,-49.056,6.681,0.008255,Pass,8.259,-44.748,2.800,0.013127,Pass
506.31,4.919,-49.328,6.746,0.008244,Pass,8.237,-45.004,2.861,0.013096,Pass
506.33,4.906,-49.477,6.805,0.008248,Pass,8.226,-45.145,2.919,0.013087,Pass
506.34,4.907,-49.465,6.856,0.008273,Pass,8.229,-45.134,2.972,0.013102,Pass
506.35,4.919,-49.336,6.894,0.008311,Pass,8.242,-45.015,3.017,0.013137,Pass
506.36,4.943,-49.062,6.921,0.008364,Pass,8.268,-44.760,3.052,0.013194,Pass
506.38,4.976,-48.683,6.938,0.008429,Pass,8.303,-44.407,3.080,0.013267,Pass
506.39,5.017,-48.222,6.947,0.008502,Pass,8.344,-43.978,3.102,0.013353,Pass
506.40,5.061,-47.717,6.952,0.008581,Pass,8.390,-43.509,3.122,0.013447,Pass
506.41,5.110,-47.147,6.941,0.008661,Pass,8.441,-42.979,3.126,0.013547,Pass
506.42,5.161,-46.573,6.921,0.008739,Pass,8.492,-42.445,3.121,0.013647,Pass
506.44,5.210,-46.003,6.890,0.008811,Pass,8.543,-41.916,3.105,0.013743,Pass
506.45,5.258,-45.461,6.851,0.008875,Pass,8.591,-41.413,3.081,0.013833,Pass
506.46,5.301,-44.966,6.809,0.008931,Pass,8.635,-40.955,3.052,0.013914,Pass
506.48,5.336,-44.562,6.762,0.008972,Pass,8.671,-40.582,3.016,0.013977,Pass
506.49,5.362,-44.263,6.714,0.008995,Pass,8.698,-40.308,2.976,0.014023,Pass
506.50,5.380,-44.052,6.673,0.009009,Pass,8.717,-40.116,2.941,0.014053,Pass
506.51,5.386,-43.988,6.639,0.009004,Pass,8.724,-40.064,2.911,0.014060,Pass
506.52,5.381,-44.042,6.636,0.008994,Pass,8.720,-40.122,2.907,0.014051,Pass
506.54,5.365,-44.218,6.644,0.008970,Pass,8.705,-40.297,2.912,0.014022,Pass
506.55,5.339,-44.518,6.658,0.008930,Pass,8.679,-40.585,2.919,0.013973,Pass
506.56,5.302,-44.942,6.682,0.008876,Pass,8.642,-40.990,2.934,0.013904,Pass
506.58,5.257,-45.454,6.713,0.008811,Pass,8.598,-41.476,2.954,0.013821,Pass
506.59,5.206,-46.033,6.756,0.008742,Pass,8.548,-42.025,2.984,0.013728,Pass
506.60,5.150,-46.677,6.796,0.008663,Pass,8.492,-42.632,3.009,0.013624,Pass
506.61,5.091,-47.352,6.845,0.008583,Pass,8.434,-43.268,3.042,0.013516,Pass
506.63,5.032,-48.022,6.900,0.008507,Pass,8.376,-43.899,3.082,0.013411,Pass
506.64,4.975,-48.675,6.955,0.008434,Pass,8.319,-44.513,3.122,0.013309,Pass
506.65,4.922,-49.276,7.003,0.008367,Pass,8.267,-45.077,3.156,0.013214,Pass
506.66,4.876,-49.808,7.038,0.008303,Pass,8.221,-45.577,3.178,0.013129,Pass
506.67,4.838,-50.246,7.064,0.008250,Pass,8.183,-45.988,3.193,0.013059,Pass
506.69,4.807,-50.589,7.089,0.008211,Pass,8.154,-46.312,3.211,0.013005,Pass
506.70,4.789,-50.793,7.109,0.008190,Pass,8.136,-46.506,3.226,0.012974,Pass
506.71,4.783,-50.861,7.124,0.008186,Pass,8.130,-46.574,3.238,0.012966,Pass
506.73,4.787,-50.810,7.138,0.008200,Pass,8.135,-46.532,3.254,0.012978,Pass
506.74,4.803,-50.622,7.144,0.008230,Pass,8.152,-46.364,3.265,0.013013,Pass
506.75,4.832,-50.292,7.135,0.008274,Pass,8.180,-46.063,3.264,0.013068,Pass
506.76,4.869,-49.863,7.102,0.008322,Pass,8.218,-45.670,3.241,0.013136,Pass
506.77,4.915,-49.325,7.061,0.008382,Pass,8.265,-45.174,3.212,0.013221,Pass
506.79,4.967,-48.728,7.012,0.008448,Pass,8.317,-44.625,3.178,0.013315,Pass
506.80,5.024,-48.072,6.958,0.008520,Pass,8.373,-44.019,3.139,0.013418,Pass
506.81,5.083,-47.394,6.892,0.008591,Pass,8.432,-43.392,3.088,0.013522,Pass
506.83,5.141,-46.717,6.820,0.008659,Pass,8.491,-42.766,3.031,0.013625,Pass
506.84,5.197,-46.069,6.746,0.008723,Pass,8.546,-42.166,2.971,0.013723,Pass
506.85,5.248,-45.482,6.668,0.008777,Pass,8.597,-41.623,2.907,0.013810,Pass
506.86,5.293,-44.963,6.593,0.008822,Pass,8.642,-41.143,2.843,0.013885,Pass
506.88,5.331,-44.528,6.516,0.008853,Pass,8.679,-40.739,2.774,0.013946,Pass
506.89,5.360,-44.184,6.439,0.008872,Pass,8.708,-40.420,2.703,0.013990,Pass
506.90,5.378,-43.972,6.365,0.008873,Pass,8.726,-40.224,2.633,0.014013,Pass
506.91,5.387,-43.863,6.289,0.008856,Pass,8.735,-40.125,2.558,0.014018,Pass
506.92,5.388,-43.855,6.211,0.008824,Pass,8.734,-40.119,2.478,0.014004,Pass
506.94,5.377,-43.978,6.140,0.008776,Pass,8.723,-40.236,2.402,0.013969,Pass
506.95,5.357,-44.196,6.076,0.008717,Pass,8.703,-40.443,2.332,0.013919,Pass
506.96,5.332,-44.486,6.010,0.008645,Pass,8.677,-40.718,2.256,0.013856,Pass
506.98,5.300,-44.850,5.948,0.008564,Pass,8.645,-41.063,2.184,0.013782,Pass
506.99,5.262,-45.273,5.896,0.008480,Pass,8.608,-41.465,2.121,0.013700,Pass
507.00,5.225,-45.705,5.849,0.008395,Pass,8.569,-41.876,2.063,0.013615,Pass
507.01,5.185,-46.160,5.799,0.008307,Pass,8.529,-42.309,2.000,0.013529,Pass
507.02,5.147,-46.589,5.753,0.008224,Pass,8.491,-42.719,1.943,0.013447,Pass
507.04,5.114,-46.969,5.714,0.008151,Pass,8.458,-43.084,1.894,0.013375,Pass
507.05,5.084,-47.305,5.683,0.008088,Pass,8.428,-43.407,1.855,0.013312,Pass
507.06,5.061,-47.568,5.663,0.008041,Pass,8.405,-43.663,1.827,0.013264,Pass
507.08,5.046,-47.735,5.649,0.008010,Pass,8.391,-43.829,1.810,0.013233,Pass
507.09,5.041,-47.784,5.647,0.008001,Pass,8.386,-43.884,1.806,0.013224,Pass
507.10,5.045,-47.735,5.649,0.008009,Pass,8.391,-43.845,1.808,0.013234,Pass
507.11,5.060,-47.563,5.639,0.008031,Pass,8.407,-43.690,1.803,0.013264,Pass
507.13,5.084,-47.293,5.631,0.008068,Pass,8.431,-43.440,1.802,0.013311,Pass
507.14,5.115,-46.930,5.628,0.008121,Pass,8.463,-43.102,1.807,0.013374,Pass
507.15,5.153,-46.494,5.621,0.008185,Pass,8.501,-42.691,1.810,0.013450,Pass
507.16,5.194,-46.027,5.614,0.008253,Pass,8.543,-42.252,1.815,0.013532,Pass
507.17,5.234,-45.564,5.603,0.008319,Pass,8.584,-41.813,1.814,0.013613,Pass
507.19,5.277,-45.079,5.592,0.008388,Pass,8.627,-41.354,1.815,0.013697,Pass
507.20,5.313,-44.660,5.599,0.008455,Pass,8.664,-40.958,1.831,0.013772,Pass
507.21,5.348,-44.269,5.602,0.008516,Pass,8.698,-40.586,1.843,0.013842,Pass
507.23,5.374,-43.966,5.615,0.008566,Pass,8.725,-40.299,1.862,0.013897,Pass
507.24,5.396,-43.717,5.623,0.008608,Pass,8.747,-40.063,1.876,0.013942,Pass
507.25,5.409,-43.562,5.658,0.008644,Pass,8.761,-39.918,1.915,0.013975,Pass
507.26,5.414,-43.502,5.711,0.008674,Pass,8.767,-39.866,1.970,0.013993,Pass
507.27,5.413,-43.512,5.772,0.008695,Pass,8.767,-39.881,2.031,0.014001,Pass
507.29,5.405,-43.609,5.844,0.008708,Pass,8.758,-39.978,2.102,0.013994,Pass
507.30,5.390,-43.782,5.941,0.008719,Pass,8.744,-40.149,2.196,0.013979,Pass
507.31,5.368,-44.030,6.058,0.008728,Pass,8.723,-40.392,2.309,0.013955,Pass
507.33,5.341,-44.338,6.187,0.008733,Pass,8.697,-40.689,2.432,0.013922,Pass
507.34,5.308,-44.718,6.330,0.008735,Pass,8.665,-41.055,2.568,0.013882,Pass
507.35,5.273,-45.116,6.474,0.008736,Pass,8.631,-41.435,2.705,0.013839,Pass
507.36,5.237,-45.537,6.622,0.008736,Pass,8.596,-41.834,2.845,0.013795,Pass
507.38,5.199,-45.974,6.777,0.008739,Pass,8.559,-42.246,2.992,0.013751,Pass
507.39,5.162,-46.394,6.932,0.008746,Pass,8.524,-42.639,3.138,0.013713,Pass
507.40,5.126,-46.805,7.088,0.008757,Pass,8.490,-43.021,3.287,0.013678,Pass
507.41,5.094,-47.181,7.234,0.008771,Pass,8.460,-43.368,3.427,0.013649,Pass
507.42,5.067,-47.498,7.371,0.008790,Pass,8.434,-43.657,3.558,0.013631,Pass
507.44,5.043,-47.774,7.498,0.008812,Pass,8.413,-43.907,4.122,0.013732,Pass
507.45,5.025,-47.987,7.612,0.008838,Pass,8.397,-44.099,4.233,0.013732,Pass
507.46,5.010,-48.168,7.716,0.008865,Pass,8.384,-44.260,4.338,0.013737,Pass
507.48,4.998,-48.301,7.802,0.008890,Pass,8.376,-44.379,4.425,0.013746,Pass
507.49,4.991,-48.388,7.872,0.008913,Pass,8.372,-44.457,4.496,0.013759,Pass
507.50,4.987,-48.445,7.919,0.008930,Pass,8.370,-44.508,4.546,0.013770,Pass
507.51,4.983,-48.488,7.949,0.008941,Pass,8.370,-44.550,4.580,0.013780,Pass
507.52,4.978,-48.548,7.965,0.008941,Pass,8.368,-44.611,4.600,0.013782,Pass
507.54,4.975,-48.594,7.955,0.008929,Pass,8.367,-44.662,4.594,0.013779,Pass
507.55,4.967,-48.681,7.926,0.008901,Pass,8.363,-44.754,4.568,0.013762,Pass
507.56,4.959,-48.774,7.871,0.008858,Pass,8.357,-44.853,4.516,0.013737,Pass
507.58,4.946,-48.930,7.798,0.008798,Pass,8.347,-45.012,4.444,0.013695,Pass
507.59,4.930,-49.116,7.708,0.008724,Pass,8.333,-45.200,4.354,0.013642,Pass
507.60,4.908,-49.374,7.610,0.008636,Pass,8.314,-45.457,4.256,0.013575,Pass
507.61,4.881,-49.684,7.503,0.008536,Pass,8.289,-45.761,4.145,0.013497,Pass
507.63,4.851,-50.029,7.379,0.008424,Pass,8.262,-46.096,3.571,0.013296,Pass
507.64,4.818,-50.408,7.245,0.008304,Pass,8.231,-46.460,3.432,0.013204,Pass
507.65,4.786,-50.787,7.106,0.008182,Pass,8.200,-46.822,3.286,0.013111,Pass
507.66,4.749,-51.213,6.973,0.008057,Pass,8.165,-47.229,3.147,0.013014,Pass
507.67,4.714,-51.614,6.847,0.007941,Pass,8.132,-47.608,3.013,0.012922,Pass
507.69,4.680,-52.012,6.729,0.007830,Pass,8.099,-47.985,2.889,0.012834,Pass
507.70,4.649,-52.370,6.618,0.007728,Pass,8.070,-48.321,2.771,0.012756,Pass
507.71,4.625,-52.650,6.517,0.007644,Pass,8.047,-48.583,2.665,0.012692,Pass
507.73,4.605,-52.892,6.425,0.007570,Pass,8.028,-48.809,2.570,0.012639,Pass
507.74,4.592,-53.048,6.342,0.007513,Pass,8.016,-48.953,2.485,0.012601,Pass
507.75,4.586,-53.124,6.275,0.007474,Pass,8.011,-49.023,2.418,0.012581,Pass
507.76,4.586,-53.123,6.215,0.007451,Pass,8.013,-49.022,2.361,0.012576,Pass
507.77,4.595,-53.027,6.163,0.007444,Pass,8.023,-48.930,2.313,0.012588,Pass
507.79,4.612,-52.836,6.121,0.007456,Pass,8.042,-48.751,2.278,0.012618,Pass
507.80,4.634,-52.592,6.088,0.007480,Pass,8.064,-48.522,2.253,0.012658,Pass
507.81,4.663,-52.264,6.058,0.007517,Pass,8.095,-48.216,2.234,0.012714,Pass
507.83,4.696,-51.899,6.035,0.007562,Pass,8.129,-47.876,2.223,0.012779,Pass
507.84,4.732,-51.492,6.009,0.007613,Pass,8.166,-47.496,2.209,0.012849,Pass
507.85,4.769,-51.081,5.980,0.007664,Pass,8.204,-47.111,2.193,0.012920,Pass
507.86,4.803,-50.694,5.948,0.007709,Pass,8.240,-46.750,2.174,0.012987,Pass
507.88,4.837,-50.309,5.916,0.007755,Pass,8.275,-46.389,2.154,0.013053,Pass
507.89,4.864,-50.011,5.892,0.007791,Pass,8.304,-46.111,2.140,0.013107,Pass
507.90,4.886,-49.762,5.871,0.007821,Pass,8.328,-45.878,2.129,0.013152,Pass
507.91,4.902,-49.584,5.855,0.007843,Pass,8.346,-45.712,2.121,0.013186,Pass
507.92,4.913,-49.475,5.836,0.007853,Pass,8.358,-45.609,2.107,0.013207,Pass
507.94,4.914,-49.473,5.823,0.007850,Pass,8.360,-45.607,2.099,0.013212,Pass
507.95,4.905,-49.576,5.817,0.007833,Pass,8.354,-45.703,2.095,0.013199,Pass
507.96,4.887,-49.794,5.825,0.007804,Pass,8.338,-45.906,2.102,0.013169,Pass
507.98,4.859,-50.123,5.843,0.007764,Pass,8.313,-46.215,2.116,0.013121,Pass
507.99,4.821,-50.568,5.866,0.007708,Pass,8.277,-46.631,2.134,0.013054,Pass
508.00,4.777,-51.085,5.896,0.007644,Pass,8.235,-47.115,2.156,0.012975,Pass
508.01,4.722,-51.716,5.935,0.007568,Pass,8.184,-47.707,2.186,0.012880,Pass
508.02,4.661,-52.424,5.980,0.007482,Pass,8.126,-48.369,2.218,0.012772,Pass
508.04,4.595,-53.196,6.033,0.007391,Pass,8.062,-49.092,2.258,0.012654,Pass
508.05,3.467,-54.026,6.089,0.005579,Pass,7.993,-49.868,2.299,0.012526,Pass
508.06,2.005,-54.899,6.155,0.003451,Pass,7.920,-50.685,2.349,0.012394,Pass
508.08,1.924,-55.789,6.222,0.003368,Pass,7.846,-51.519,2.400,0.012260,Pass
508.09,1.845,-56.654,6.289,0.003289,Pass,7.774,-52.328,2.451,0.012130,Pass
508.10,1.770,-57.479,6.349,0.003214,Pass,7.706,-53.099,2.497,0.012006,Pass
508.11,1.701,-58.232,6.406,0.003148,Pass,7.644,-53.803,2.541,0.011895,Pass
508.13,1.639,-58.913,6.458,0.003089,Pass,7.588,-54.439,2.581,0.011795,Pass
508.14,1.587,-59.481,6.505,0.003042,Pass,7.542,-54.969,2.619,0.011713,Pass
508.15,1.544,-59.951,6.547,0.003005,Pass,7.504,-55.409,2.655,0.011648,Pass
508.16,1.512,-60.299,6.589,0.002983,Pass,7.477,-55.734,2.693,0.011604,Pass
508.17,1.493,-60.513,6.631,0.002977,Pass,7.462,-55.935,2.735,0.011583,Pass
508.19,1.484,-60.610,6.672,0.002983,Pass,7.457,-56.026,2.778,0.011580,Pass
508.20,1.485,-60.597,6.712,0.003002,Pass,7.461,-56.015,2.823,0.011597,Pass
508.21,1.496,-60.481,6.745,0.003031,Pass,7.474,-55.908,2.864,0.011630,Pass
508.23,1.516,-60.257,6.775,0.003070,Pass,7.497,-55.698,2.903,0.011680,Pass
508.24,1.545,-59.954,6.803,0.003119,Pass,7.526,-55.415,2.942,0.011743,Pass
508.25,1.576,-59.608,6.828,0.003171,Pass,7.559,-55.092,2.980,0.011814,Pass
508.26,1.611,-59.220,6.854,0.003228,Pass,7.596,-54.729,3.019,0.011891,Pass
508.27,1.651,-58.789,6.876,0.003290,Pass,7.635,-54.325,3.054,0.011974,Pass
508.29,1.689,-58.376,6.896,0.003348,Pass,7.674,-53.936,3.087,0.012054,Pass
508.30,1.724,-57.989,6.918,0.003405,Pass,7.710,-53.573,3.121,0.012132,Pass
508.31,1.758,-57.612,6.939,0.003459,Pass,7.745,-53.217,3.154,0.012205,Pass
508.33,1.788,-57.292,6.960,0.003508,Pass,7.775,-52.916,3.185,0.012270,Pass
508.34,1.812,-57.027,6.984,0.003552,Pass,7.801,-52.665,3.219,0.012326,Pass
508.35,1.829,-56.835,7.009,0.003586,Pass,7.820,-52.482,3.251,0.012368,Pass
508.36,1.839,-56.730,7.038,0.003613,Pass,7.831,-52.382,3.286,0.012398,Pass
508.38,1.839,-56.728,7.071,0.003629,Pass,7.833,-52.379,3.322,0.012410,Pass
508.39,1.829,-56.837,7.106,0.003632,Pass,7.826,-52.480,3.357,0.012404,Pass
508.40,1.810,-57.050,7.144,0.003624,Pass,7.810,-52.678,3.392,0.012380,Pass
508.41,1.782,-57.359,7.186,0.003606,Pass,7.784,-52.967,3.429,0.012340,Pass
508.42,1.743,-57.779,7.232,0.003578,Pass,7.750,-53.361,3.467,0.012283,Pass
508.44,1.696,-58.300,7.272,0.003534,Pass,7.706,-53.850,3.498,0.012207,Pass
508.45,1.643,-58.887,7.307,0.003482,Pass,7.657,-54.400,3.521,0.012117,Pass
508.46,1.584,-59.528,7.332,0.003418,Pass,7.603,-55.001,3.533,0.012017,Pass
508.48,1.524,-60.195,7.344,0.003346,Pass,7.546,-55.627,3.531,0.011908,Pass
508.49,1.459,-60.905,7.341,0.003263,Pass,7.486,-56.292,3.513,0.011789,Pass
508.50,1.398,-61.573,7.324,0.003178,Pass,7.429,-56.918,3.481,0.011674,Pass
508.51,1.339,-62.222,7.286,0.003087,Pass,7.378,-57.527,3.429,0.011566,Pass
508.52,1.287,-62.798,7.231,0.002996,Pass,7.334,-58.068,3.362,0.011466,Pass
508.54,1.243,-63.281,7.159,0.002908,Pass,7.296,-58.523,3.279,0.011378,Pass
508.55,1.209,-63.665,7.075,0.002826,Pass,7.267,-58.884,3.187,0.011303,Pass
508.56,1.184,-63.936,6.987,0.002756,Pass,7.247,-59.143,3.095,0.011245,Pass
508.58,1.172,-64.072,6.900,0.002702,Pass,7.237,-59.277,3.006,0.011209,Pass
508.59,1.170,-64.096,6.817,0.002662,Pass,7.237,-59.307,2.923,0.011192,Pass
508.60,1.180,-63.995,6.740,0.002639,Pass,7.246,-59.221,2.850,0.011195,Pass
508.61,1.201,-63.775,6.673,0.002634,Pass,7.264,-59.026,2.790,0.011219,Pass
508.63,1.229,-63.469,6.618,0.002644,Pass,7.290,-58.750,2.743,0.011259,Pass
508.64,1.266,-63.070,6.571,0.002668,Pass,7.323,-58.385,2.707,0.011315,Pass
508.65,1.310,-62.599,6.531,0.002704,Pass,7.361,-57.953,2.679,0.011382,Pass
508.66,1.356,-62.106,6.499,0.002747,Pass,7.401,-57.498,2.660,0.011454,Pass
508.67,1.403,-61.595,6.465,0.002791,Pass,7.443,-57.024,2.638,0.011529,Pass
508.69,1.450,-61.075,6.428,0.002835,Pass,7.486,-56.539,2.613,0.011608,Pass
508.70,1.494,-60.606,6.393,0.002874,Pass,7.527,-56.099,2.589,0.011681,Pass
508.71,1.534,-60.164,6.368,0.002915,Pass,7.566,-55.683,2.573,0.011752,Pass
508.73,1.569,-59.786,6.358,0.002956,Pass,7.598,-55.324,2.571,0.011814,Pass
508.74,1.595,-59.492,6.365,0.002993,Pass,7.624,-55.046,2.584,0.011865,Pass
508.75,1.616,-59.265,6.387,0.003029,Pass,7.643,-54.829,2.610,0.011906,Pass
508.76,1.628,-59.133,6.428,0.003062,Pass,7.654,-54.702,2.652,0.011934,Pass
508.77,1.629,-59.122,6.484,0.003087,Pass,7.655,-54.690,2.707,0.011945,Pass
508.79,1.624,-59.182,6.550,0.003109,Pass,7.649,-54.746,2.770,0.011945,Pass
508.80,1.611,-59.322,6.620,0.003123,Pass,7.636,-54.878,2.836,0.011932,Pass
508.81,1.590,-59.553,6.693,0.003129,Pass,7.615,-55.095,2.902,0.011905,Pass
508.83,1.565,-59.831,6.759,0.003125,Pass,7.590,-55.359,2.959,0.011868,Pass
508.84,1.535,-60.160,6.814,0.003112,Pass,7.560,-55.670,3.005,0.011821,Pass
508.85,1.502,-60.530,6.856,0.003089,Pass,7.528,-56.023,3.038,0.011766,Pass
508.86,1.472,-60.860,6.891,0.003067,Pass,7.497,-56.337,3.062,0.011713,Pass
508.88,1.443,-61.189,6.925,0.003045,Pass,7.470,-56.651,3.087,0.011665,Pass
508.89,1.417,-61.474,6.960,0.003029,Pass,7.447,-56.928,3.115,0.011627,Pass
508.90,1.396,-61.709,6.987,0.003015,Pass,7.428,-57.157,3.135,0.011596,Pass
508.91,1.384,-61.849,7.005,0.003009,Pass,7.416,-57.296,3.149,0.011577,Pass
508.92,1.378,-61.917,7.011,0.003004,Pass,7.411,-57.369,3.152,0.011567,Pass
508.94,1.382,-61.884,7.013,0.003010,Pass,7.413,-57.347,3.154,0.011572,Pass
508.95,1.394,-61.758,7.008,0.003023,Pass,7.423,-57.236,3.152,0.011590,Pass
508.96,1.414,-61.544,6.996,0.003042,Pass,7.440,-57.043,3.144,0.011620,Pass
508.98,1.441,-61.255,6.976,0.003067,Pass,7.463,-56.777,3.130,0.011661,Pass
508.99,1.474,-60.892,6.945,0.003094,Pass,7.491,-56.441,3.105,0.011710,Pass
509.00,1.512,-60.482,6.903,0.003123,Pass,7.524,-56.059,3.072,0.011765,Pass
509.01,1.552,-60.042,6.845,0.003148,Pass,7.561,-55.647,3.023,0.011827,Pass
509.02,1.596,-59.562,6.785,0.003178,Pass,7.603,-55.198,2.973,0.011897,Pass
509.04,1.643,-59.052,6.714,0.003207,Pass,7.647,-54.718,2.912,0.011968,Pass
509.05,1.688,-58.565,6.646,0.003235,Pass,7.689,-54.263,2.855,0.012038,Pass
509.06,1.732,-58.084,6.590,0.003268,Pass,7.730,-53.813,2.809,0.012108,Pass
509.08,1.772,-57.649,6.544,0.003301,Pass,7.768,-53.409,2.772,0.012174,Pass
509.09,1.808,-57.260,6.512,0.003335,Pass,7.801,-53.048,2.749,0.012233,Pass
509.10,1.835,-56.968,6.494,0.003362,Pass,7.826,-52.781,2.737,0.012279,Pass
509.11,1.854,-56.765,6.485,0.003384,Pass,7.844,-52.597,2.732,0.012311,Pass
